output_number,phase,source,error_type,error_message,app,llm,dest_model
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/sift.hpp:202:52: error: ‘class Legion::Runtime’ has no member named ‘get_logical_region’; did you mean ‘get_logical_subregion’?,heapify,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/sift.hpp:203:31: error: ‘FID_VAL’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/sift.hpp:222:30: error: ‘class Legion::Runtime’ has no member named ‘get_index_space’; did you mean ‘get_index_subspace’?,heapify,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/sift.hpp:222:60: error: ‘class Legion::Runtime’ has no member named ‘get_index_space_id’; did you mean ‘get_index_space_domain’?,heapify,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/sift.hpp:224:52: error: ‘class Legion::Runtime’ has no member named ‘get_logical_region’; did you mean ‘get_logical_subregion’?,heapify,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/sift.hpp:225:31: error: ‘FID_VAL’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
9,build,build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/heaps.cpp:50:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/heaps.cpp:211:34: error: ‘get_num_utility_processors’ is not a member of ‘Legion::Runtime’,heapify,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/heaps.cpp:244:67: error: no matching function for call to ‘Legion::Runtime::register_legion_task<void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion, std::allocator<Legion::PhysicalRegion> >&, Legion::Context, Legion::Runtime*)>(const Legion::TaskID&, const char [21], Realm::Processor::Kind, bool, bool)’",heapify,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/heaps.cpp:244:67: error: type/value mismatch at argument 1 in template parameter list for ‘template<void (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpnku4uz85/heaps.cpp:258:40: error: invalid conversion from ‘void (*)()’ to ‘Legion::RegistrationCallbackFnptr’ {aka ‘void (*)(Realm::Machine, Legion::Runtime*, const std::set<Realm::Processor>&)’} [-fpermissive]",heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:105:48: error: ‘difference_type’ does not name a type,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:124:47: error: ‘TaskID’ is not a class, namespace, or enumeration",heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:138:11: error: ‘AccessorRO’ does not name a type,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:139:35: error: ‘acc’ was not declared in this scope; did you mean ‘acct’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:151:44: error: cannot bind rvalue reference of type ‘std::less<int>&&’ to lvalue of type ‘std::less<int>’,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:200:30: error: ‘class Legion::Runtime’ has no member named ‘get_index_space’; did you mean ‘get_index_subspace’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:200:60: error: ‘class Legion::Runtime’ has no member named ‘get_index_space_id’; did you mean ‘get_index_space_domain’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:202:52: error: ‘class Legion::Runtime’ has no member named ‘get_logical_region’; did you mean ‘get_logical_subregion’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:203:31: error: ‘FID_VAL’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:222:30: error: ‘class Legion::Runtime’ has no member named ‘get_index_space’; did you mean ‘get_index_subspace’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:222:60: error: ‘class Legion::Runtime’ has no member named ‘get_index_space_id’; did you mean ‘get_index_space_domain’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:224:52: error: ‘class Legion::Runtime’ has no member named ‘get_logical_region’; did you mean ‘get_logical_subregion’?,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/sift.hpp:225:31: error: ‘FID_VAL’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/heaps.cpp:50:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/heaps.cpp:211:34: error: ‘get_num_utility_processors’ is not a member of ‘Legion::Runtime’,heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/heaps.cpp:244:67: error: no matching function for call to ‘Legion::Runtime::register_legion_task<void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion, std::allocator<Legion::PhysicalRegion> >&, Legion::Context, Legion::Runtime*)>(const Legion::TaskID&, const char [21], Realm::Processor::Kind, bool, bool)’",heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/heaps.cpp:244:67: error: type/value mismatch at argument 1 in template parameter list for ‘template<void (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp3ecbyrc3/heaps.cpp:258:40: error: invalid conversion from ‘void (*)()’ to ‘Legion::RegistrationCallbackFnptr’ {aka ‘void (*)(Realm::Machine, Legion::Runtime*, const std::set<Realm::Processor>&)’} [-fpermissive]",heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:120:35: error: no matching function for call to ‘Legion::TaskLauncher::TaskLauncher(const Legion::TaskID&, const Legion::Domain&)’",heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:141:5: error: ‘set_args’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:174:9: error: ‘AccessorRO’ does not name a type,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:175:9: error: ‘AccessorRW’ does not name a type,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:178:32: error: ‘acc_rw’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:274:7: error: ‘RegionAccessor’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:274:22: error: ‘AccessorType’ has not been declared,heapify,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:274:45: error: expected primary-expression before ‘int’,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:277:9: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:288:36: error: ‘get_num_utility_processors’ is not a member of ‘Legion::Runtime’,heapify,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:330:16: error: ‘Legion::IndexLauncher’ {aka ‘struct Legion::IndexTaskLauncher’} has no member named ‘set_args’,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:342:7: error: ‘RegionAccessor’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:342:22: error: ‘AccessorType’ has not been declared,heapify,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:342:45: error: expected primary-expression before ‘int’,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:346:23: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:357:9: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:366:5: error: ‘RegionAccessor’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:366:20: error: ‘AccessorType’ has not been declared,heapify,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:366:43: error: expected primary-expression before ‘int’,heapify,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp4ie59oza/heaps.cpp:369:22: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:120:35: error: no matching function for call to ‘Legion::TaskLauncher::TaskLauncher(const Legion::TaskID&, const Legion::Domain&)’",heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:141:5: error: ‘set_args’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:174:9: error: ‘AccessorRO’ does not name a type,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:175:9: error: ‘AccessorRW’ does not name a type,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:178:32: error: ‘acc_rw’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:274:7: error: ‘RegionAccessor’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:274:22: error: ‘AccessorType’ has not been declared,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:274:45: error: expected primary-expression before ‘int’,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:277:9: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:288:36: error: ‘get_num_utility_processors’ is not a member of ‘Legion::Runtime’,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:330:16: error: ‘Legion::IndexLauncher’ {aka ‘struct Legion::IndexTaskLauncher’} has no member named ‘set_args’,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:342:7: error: ‘RegionAccessor’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:342:22: error: ‘AccessorType’ has not been declared,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:342:45: error: expected primary-expression before ‘int’,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:346:23: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:357:9: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:366:5: error: ‘RegionAccessor’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:366:20: error: ‘AccessorType’ has not been declared,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:366:43: error: expected primary-expression before ‘int’,heapify,openai/gpt-oss-120b,Legion
17,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpt4ke2btr/heaps.cpp:369:22: error: ‘acc’ was not declared in this scope,heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:193:34: error: ‘class Legion::Runtime’ has no member named ‘get_num_cores’; did you mean ‘get_num_shards’?,heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:270:14: error: ‘class Legion::Runtime’ has no member named ‘shutdown’,heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:284:57: error: no matching function for call to ‘Legion::Runtime::register_legion_task<TID_TOP_LEVEL>(void (&)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*), const char [15], Realm::Processor::Kind, bool, bool)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:284:57: error: type/value mismatch at argument 1 in template parameter list for ‘template<class T, T (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:284:57: error: could not convert ‘TID_TOP_LEVEL’ from ‘TaskIDs’ to ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’ {aka ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Internal::TaskContext*, Legion::Runtime*)’}",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:284:57: error: type/value mismatch at argument 1 in template parameter list for ‘template<class T, class UDT, T (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*, const UDT&)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, const UDT&, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:284:57: error: type/value mismatch at argument 1 in template parameter list for ‘template<class UDT, void (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*, const UDT&)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, const UDT&, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:290:58: error: no matching function for call to ‘Legion::Runtime::register_legion_task<TID_SIFT_CHUNK>(void (&)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*), const char [16], Realm::Processor::Kind, bool, bool)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:290:58: error: type/value mismatch at argument 1 in template parameter list for ‘template<class T, T (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:290:58: error: could not convert ‘TID_SIFT_CHUNK’ from ‘TaskIDs’ to ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’ {aka ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Internal::TaskContext*, Legion::Runtime*)’}",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:290:58: error: type/value mismatch at argument 1 in template parameter list for ‘template<class T, class UDT, T (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*, const UDT&)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, const UDT&, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
19,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmp9lo3qqn4/heaps.cpp:290:58: error: type/value mismatch at argument 1 in template parameter list for ‘template<class UDT, void (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*, const UDT&)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, const UDT&, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",heapify,openai/gpt-oss-120b,Legion
8,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpyjw9yoz4/heaps.cpp:102:43: error: invalid initialization of reference of type ‘int&&’ from expression of type ‘std::less<int>’,heapify,openai/gpt-oss-120b,Legion
8,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/oss/tmpyjw9yoz4/heaps.cpp:116:55: error: no matching function for call to ‘Legion::Runtime::register_task_variant<sift_down_range_task>(Legion::TaskVariantRegistrar&, const char [16])’",heapify,openai/gpt-oss-120b,Legion
