output_number,phase,source,error_type,error_message,app,llm,dest_model
14,build,code_only_build,Type_Error,astm.hpp:112:69: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,astm.hpp:112:69: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,astm.hpp:112:69: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,binary_tree.cpp:40:7: error: ‘binary_tree’ was not declared in this scope,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Syntax_Error,binary_tree.cpp:40:19: error: expected primary-expression before ‘int’,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,binary_tree.cpp:64:9: error: ‘tree’ was not declared in this scope; did you mean ‘free’?,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,binary_tree.cpp:75:18: error: ‘tree’ was not declared in this scope; did you mean ‘free’?,AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,"binary_tree.cpp:106:65: error: no matching function for call to ‘Legion::Runtime::register_legion_task<BinaryTreeTopLevelTask::TASK_ID>(void (&)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*), Realm::Processor::Kind, bool, bool)’",AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,"binary_tree.cpp:106:65: error: type/value mismatch at argument 1 in template parameter list for ‘template<class T, T (* TASK_PTR)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)> static Legion::TaskID Legion::Runtime::register_legion_task(Legion::TaskID, Realm::Processor::Kind, bool, bool, Legion::VariantID, Legion::TaskConfigOptions, const char*)’",AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,"binary_tree.cpp:106:65: error: conversion from ‘int’ to ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’ {aka ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Internal::TaskContext*, Legion::Runtime*)’} in a converted constant expression",AsyncSTM,openai/gpt-oss-120b,Legion
14,build,code_only_build,Type_Error,"binary_tree.cpp:106:65: error: could not convert ‘BinaryTreeTopLevelTask::TASK_ID’ from ‘const int’ to ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’ {aka ‘void (*)(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Internal::TaskContext*, Legion::Runtime*)’}",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,astm.hpp:74:26: error: ‘register_task_void’ is not a member of ‘Legion::Runtime’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,astm.hpp:87:29: error: ‘launch’ is not a member of ‘Legion::Runtime’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/Teetly/legion-legion-25.06.0/install_scigrid/include/legion/legion.inl:18683:30: error: forming reference to void,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:136:17: error: no matching function for call to ‘Legion::Future::get()’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,"astm.hpp:300:27: error: no match for call to ‘(std::_Bind_helper<false, Legion::Future (&)(std::function<void()>), const std::_Placeholder<1>&>::type) (std::function<void(astm::transaction*)>&)’",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (*&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (* const&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (* volatile&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (* const volatile&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,"astm.hpp:303:39: error: no match for call to ‘(std::_Bind_helper<false, Legion::Future (&)(std::function<void()>), const std::_Placeholder<1>&>::type) (std::function<void(astm::transaction*)>&)’",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,astm.hpp:362:36: error: expected identifier before ‘operator’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Declaration_Or_Function_Call_Error,astm.hpp:362:57: error: non-member function ‘astm::operator const T&()’ cannot have cv-qualifier,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Syntax_Error,astm.hpp:362:36: error: ‘astm::operator const T&()’ must be a non-static member function,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,binary_tree.cpp:214:41: error: converting to ‘bool’ from ‘std::nullptr_t’ requires direct-initialization [-fpermissive],AsyncSTM,openai/gpt-oss-120b,Legion
9,build,build,Type_Error,"binary_tree.cpp:224:40: error: invalid conversion from ‘void (*)()’ to ‘Legion::RegistrationCallbackFnptr’ {aka ‘void (*)(Realm::Machine, Legion::Runtime*, const std::set<Realm::Processor>&)’} [-fpermissive]",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm_config.hpp:69:9: error: ‘Legion::Future’ is not a template,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm_config.hpp:76:30: error: ‘register_task_void’ is not a member of ‘Legion::Runtime’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm_config.hpp:99:64: error: no matching function for call to ‘Legion::Runtime::execute_task(Legion::TaskLauncher)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:74:26: error: ‘register_task_void’ is not a member of ‘Legion::Runtime’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:87:29: error: ‘launch’ is not a member of ‘Legion::Runtime’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Declaration_Or_Function_Call_Error,astm_config.hpp:29:43: error: ‘unique_lock’ in namespace ‘std’ does not name a template type,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/Teetly/legion-legion-25.06.0/install_scigrid/include/legion/legion.inl:18683:30: error: forming reference to void,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:136:17: error: no matching function for call to ‘Legion::Future::get()’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm_config.hpp:26:43: error: ‘mutex’ in namespace ‘std’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Declaration_Or_Function_Call_Error,astm_config.hpp:29:43: error: ‘unique_lock’ in namespace ‘std’ does not name a template type,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:176:29: error: class ‘astm::shared_var<T>’ does not have any field named ‘mtx_’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:178:49: error: class ‘astm::shared_var<T>’ does not have any field named ‘mtx_’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:180:55: error: class ‘astm::shared_var<T>’ does not have any field named ‘mtx_’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:182:59: error: class ‘astm::shared_var<T>’ does not have any field named ‘mtx_’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:38:64: error: no matching function for call to ‘Legion::Future::from_value<void>(std::nullptr_t)’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Declaration_Or_Function_Call_Error,"astm.hpp:191:18: error: there are no arguments to ‘lock’ that depend on a template parameter, so a declaration of ‘lock’ must be available [-fpermissive]",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm_config.hpp:29:43: error: ‘unique_lock’ is not a member of ‘std’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm_config.hpp:29:60: error: ‘mutex’ is not a member of ‘std’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm_config.hpp:29:65: error: template argument 1 is invalid,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm_config.hpp:29:65: error: template argument 2 is invalid,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:272:28: error: expected unqualified-id before ‘>’ token,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:275:13: error: ‘locks’ was not declared in this scope,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:275:42: error: ‘struct astm::shared_var_base’ has no member named ‘lock’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,"astm.hpp:300:27: error: no match for call to ‘(std::_Bind_helper<false, Legion::Future (&)(std::function<void()>), const std::_Placeholder<1>&>::type) (std::function<void(astm::transaction*)>&)’",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (*&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (* const&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (* volatile&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,/gridapps/software/GCCcore/13.3.0/include/c++/13.3.0/functional:552:15: error: no type named ‘type’ in ‘struct std::result_of<Legion::Future (* const volatile&(std::function<void(astm::transaction*)>&))(std::function<void()>)>’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,"astm.hpp:303:39: error: no match for call to ‘(std::_Bind_helper<false, Legion::Future (&)(std::function<void()>), const std::_Placeholder<1>&>::type) (std::function<void(astm::transaction*)>&)’",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:362:36: error: expected identifier before ‘operator’,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Declaration_Or_Function_Call_Error,astm.hpp:362:57: error: non-member function ‘astm::operator const T&()’ cannot have cv-qualifier,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Syntax_Error,astm.hpp:362:36: error: ‘astm::operator const T&()’ must be a non-static member function,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,binary_tree.cpp:214:41: error: converting to ‘bool’ from ‘std::nullptr_t’ requires direct-initialization [-fpermissive],AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,"binary_tree.cpp:224:40: error: invalid conversion from ‘void (*)()’ to ‘Legion::RegistrationCallbackFnptr’ {aka ‘void (*)(Realm::Machine, Legion::Runtime*, const std::set<Realm::Processor>&)’} [-fpermissive]",AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:191:22: error: ‘lock’ was not declared in this scope; did you mean ‘clock’?,AsyncSTM,openai/gpt-oss-120b,Legion
9,build,code_only_build,Type_Error,astm.hpp:191:22: error: ‘lock’ was not declared in this scope; did you mean ‘clock’?,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:44:16: error: ‘legion’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:47:33: error: ‘legion’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:47:46: error: expected unqualified-id before ‘*’ token,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:47:45: error: expected ‘)’ before ‘*’ token,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:47:41: error: expected ‘;’ at end of member declaration,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Declaration_Or_Function_Call_Error,astm.hpp:47:47: error: ISO C++ forbids declaration of ‘task’ with no type [-fpermissive],AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:48:27: error: expected unqualified-id before ‘const’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:67:10: error: ‘legion’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:107:13: error: ‘legion’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:111:5: error: ‘future_type’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:154:27: error: ‘future_type’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:155:5: error: ‘future_type’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:116:9: error: class ‘astm::transaction_future’ does not have any field named ‘fut_’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:116:14: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:121:9: error: class ‘astm::transaction_future’ does not have any field named ‘fut_’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:121:14: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:132:9: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:134:22: error: ‘orig’ was not declared in this scope,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:134:37: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,"astm.hpp:134:53: error: expected ‘,’ or ‘...’ before ‘*’ token",AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:136:11: error: ‘orig’ is not captured,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:150:9: error: ‘fut_’ was not declared in this scope,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:154:45: error: ‘fut_’ was not declared in this scope,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:177:13: error: ‘legion’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:206:5: error: ‘future_type’ does not name a type,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:208:37: error: class ‘astm::shared_var<T>’ does not have any field named ‘queue’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:208:43: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:209:57: error: class ‘astm::shared_var<T>’ does not have any field named ‘queue’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:209:63: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:210:63: error: class ‘astm::shared_var<T>’ does not have any field named ‘queue’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:210:69: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,astm.hpp:211:67: error: class ‘astm::shared_var<T>’ does not have any field named ‘queue’,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:211:73: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:262:13: error: ‘legion’ was not declared in this scope; did you mean ‘Legion’?,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,"astm.hpp:264:9: error: wrong number of template arguments (1, should be 2)",AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:265:5: error: template argument 1 is invalid,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:265:5: error: template argument 2 is invalid,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:284:29: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Syntax_Error,"astm.hpp:284:45: error: expected ‘,’ or ‘...’ before ‘*’ token",AsyncSTM,openai/gpt-oss-120b,Legion
17,build,build,Type_Error,astm.hpp:388:15: error: ‘legion’ has not been declared,AsyncSTM,openai/gpt-oss-120b,Legion
