output_number,phase,source,error_type,error_message,app,llm,dest_model
14,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpgfpvtwtb/heaps.cpp:18:5: error: ‘SIFT_DOWN_RANGE_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
14,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpgfpvtwtb/heaps.cpp:22:5: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
14,build,code_only_build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpgfpvtwtb/heaps.cpp:36:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,claude-opus-4-6,Legion
14,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpgfpvtwtb/heaps.cpp:57:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, std::ptrdiff_t, int*&, std::size_t)’",heapify,claude-opus-4-6,Legion
17,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpt4txmqwd/heaps.cpp:50:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, std::ptrdiff_t, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
17,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpcy90c14q/heaps.cpp:50:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, std::ptrdiff_t, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
8,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp31tui3i0/heaps.cpp:19:6: error: multiple definition of ‘enum TaskIDs’,heapify,claude-opus-4-6,Legion
8,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp31tui3i0/heaps.cpp:24:6: error: multiple definition of ‘enum FieldIDs’,heapify,claude-opus-4-6,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp31tui3i0/heaps.cpp:62:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*&, std::size_t)’",heapify,claude-opus-4-6,Legion
8,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpz7u7st7p/heaps.cpp:19:6: error: multiple definition of ‘enum TaskIDs’,heapify,claude-opus-4-6,Legion
8,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpz7u7st7p/heaps.cpp:24:6: error: multiple definition of ‘enum FieldIDs’,heapify,claude-opus-4-6,Legion
8,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpz7u7st7p/heaps.cpp:62:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*&, std::size_t)’",heapify,claude-opus-4-6,Legion
10,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpqn_bwc5h/heaps.cpp:59:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*&, std::size_t)’",heapify,claude-opus-4-6,Legion
10,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpa9m1cxra/heaps.cpp:59:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*&, std::size_t)’",heapify,claude-opus-4-6,Legion
12,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp74e73c1k/heaps.cpp:17:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
12,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp74e73c1k/heaps.cpp:22:5: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
12,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp74e73c1k/heaps.cpp:47:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
12,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpn_qwhwqg/heaps.cpp:17:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
12,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpn_qwhwqg/heaps.cpp:22:5: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
12,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpn_qwhwqg/heaps.cpp:47:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
4,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp1gcjmu9d/heaps.cpp:50:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*, uint64_t)’",heapify,claude-opus-4-6,Legion
4,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp1gcjmu9d/heaps.cpp:225:22: error: no matching function for call to ‘sift_down(int*&, int*, std::less<int>, const int64_t&, int*&)’",heapify,claude-opus-4-6,Legion
4,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp6dm6n3s8/heaps.cpp:50:20: error: no matching function for call to ‘sift_down_range(int*&, int*&, std::less<int>, int64_t&, int*, uint64_t)’",heapify,claude-opus-4-6,Legion
4,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp6dm6n3s8/heaps.cpp:225:22: error: no matching function for call to ‘sift_down(int*&, int*, std::less<int>, const int64_t&, int*&)’",heapify,claude-opus-4-6,Legion
7,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu76cf57t/heaps.cpp:85:24: error: no matching function for call to ‘sift_down<int*>(int*&, int*&, std::less<int>, int64_t&, int*)’",heapify,claude-opus-4-6,Legion
7,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpcgk_cw1z/heaps.cpp:85:24: error: no matching function for call to ‘sift_down<int*>(int*&, int*&, std::less<int>, int64_t&, int*)’",heapify,claude-opus-4-6,Legion
6,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpuh0l7ak6/heaps.cpp:16:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
6,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpuh0l7ak6/heaps.cpp:17:5: error: ‘SIFT_DOWN_RANGE_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
6,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpuh0l7ak6/heaps.cpp:21:15: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
6,build,build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpuh0l7ak6/heaps.cpp:30:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,claude-opus-4-6,Legion
6,build,build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpuh0l7ak6/heaps.cpp:40:21: error: ‘const class Legion::FieldAccessor<LEGION_READ_WRITE, int, 1>’ has no member named ‘ptr’",heapify,claude-opus-4-6,Legion
6,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpuh0l7ak6/heaps.cpp:43:20: error: no matching function for call to ‘sift_down_range(int*&, int*, std::less<int>, long long int&, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
6,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp4db6movd/heaps.cpp:16:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
6,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp4db6movd/heaps.cpp:17:5: error: ‘SIFT_DOWN_RANGE_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
6,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp4db6movd/heaps.cpp:21:15: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
6,build,code_only_build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp4db6movd/heaps.cpp:30:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,claude-opus-4-6,Legion
6,build,code_only_build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp4db6movd/heaps.cpp:40:21: error: ‘const class Legion::FieldAccessor<LEGION_READ_WRITE, int, 1>’ has no member named ‘ptr’",heapify,claude-opus-4-6,Legion
6,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmp4db6movd/heaps.cpp:43:20: error: no matching function for call to ‘sift_down_range(int*&, int*, std::less<int>, long long int&, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
18,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpmn27jhu6/heaps.cpp:16:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
18,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpmn27jhu6/heaps.cpp:49:26: error: no matching function for call to ‘sift_down_range<int*>(int*&, int*&, std::less<int>, long long int&, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
18,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpmn27jhu6/heaps.cpp:69:20: error: no matching function for call to ‘sift_down<int*>(int*&, int*&, std::less<int>, long long int&, int*&)’",heapify,claude-opus-4-6,Legion
18,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpmsupfyrq/heaps.cpp:16:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
18,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpmsupfyrq/heaps.cpp:49:26: error: no matching function for call to ‘sift_down_range<int*>(int*&, int*&, std::less<int>, long long int&, int*, std::size_t)’",heapify,claude-opus-4-6,Legion
18,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpmsupfyrq/heaps.cpp:69:20: error: no matching function for call to ‘sift_down<int*>(int*&, int*&, std::less<int>, long long int&, int*&)’",heapify,claude-opus-4-6,Legion
11,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpie6wz52n/heaps.cpp:19:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
11,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpie6wz52n/heaps.cpp:20:5: error: ‘SIFT_DOWN_RANGE_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
11,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpie6wz52n/heaps.cpp:25:15: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
11,build,build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpie6wz52n/heaps.cpp:36:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,claude-opus-4-6,Legion
11,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpie6wz52n/heaps.cpp:49:21: error: invalid initialization of reference of type ‘const Legion::FieldAccessor<LEGION_READ_WRITE, int, 1>&’ from expression of type ‘int*’",heapify,claude-opus-4-6,Legion
11,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpie6wz52n/heaps.cpp:68:15: error: expected primary-expression before ‘int’,heapify,claude-opus-4-6,Legion
11,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu5vhp9fg/heaps.cpp:19:5: error: ‘TOP_LEVEL_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
11,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu5vhp9fg/heaps.cpp:20:5: error: ‘SIFT_DOWN_RANGE_TASK_ID’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
11,build,code_only_build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu5vhp9fg/heaps.cpp:25:15: error: ‘FID_VAL’ conflicts with a previous declaration,heapify,claude-opus-4-6,Legion
11,build,code_only_build,Declaration_Or_Function_Call_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu5vhp9fg/heaps.cpp:36:6: error: redefinition of ‘void sift_down_range_task(const Legion::Task*, const std::vector<Legion::PhysicalRegion>&, Legion::Context, Legion::Runtime*)’",heapify,claude-opus-4-6,Legion
11,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu5vhp9fg/heaps.cpp:49:21: error: invalid initialization of reference of type ‘const Legion::FieldAccessor<LEGION_READ_WRITE, int, 1>&’ from expression of type ‘int*’",heapify,claude-opus-4-6,Legion
11,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/heapify/scratch/claude_4.6_opus/tmpu5vhp9fg/heaps.cpp:68:15: error: expected primary-expression before ‘int’,heapify,claude-opus-4-6,Legion
