output_number,phase,source,error_type,error_message,app,llm,dest_model
14,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpj6spbxur/odeint.cpp:276:3: error: ‘DomainPointColoring’ was not declared in this scope,osc_chain_1d,gpt-5.3-codex,Legion
14,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpj6spbxur/odeint.cpp:281:7: error: ‘coloring’ was not declared in this scope,osc_chain_1d,gpt-5.3-codex,Legion
14,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpj6spbxur/odeint.cpp:281:29: error: ‘from_point’ is not a member of ‘Legion::DomainPoint’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpj6spbxur/odeint.cpp:287:16: error: ‘class Legion::Runtime’ has no member named ‘create_index_partition’; did you mean ‘get_index_partition’?,osc_chain_1d,gpt-5.3-codex,Legion
14,build,build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpj6spbxur/odeint.cpp:287:58: error: ‘coloring’ was not declared in this scope,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:82:43: error: ‘const class Legion::DomainPoint’ has no member named ‘get_point’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:82:56: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:112:43: error: ‘const class Legion::DomainPoint’ has no member named ‘get_point’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:112:56: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:124:15: error: no match for ‘operator+=’ (operand types are ‘Legion::ArraySyntax::AccessorRefHelper<double, LEGION_READ_WRITE>’ and ‘double’)",osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:133:43: error: ‘const class Legion::DomainPoint’ has no member named ‘get_point’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:133:56: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:144:15: error: no match for ‘operator+=’ (operand types are ‘Legion::ArraySyntax::AccessorRefHelper<double, LEGION_READ_WRITE>’ and ‘double’)",osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:153:43: error: ‘const class Legion::DomainPoint’ has no member named ‘get_point’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:153:56: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:248:49: error: ‘from_point’ is not a member of ‘Legion::DomainPoint’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:276:3: error: ‘DomainPointColoring’ was not declared in this scope,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:281:7: error: ‘coloring’ was not declared in this scope,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:281:29: error: ‘from_point’ is not a member of ‘Legion::DomainPoint’,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:287:16: error: ‘class Legion::Runtime’ has no member named ‘create_index_partition’; did you mean ‘get_index_partition’?,osc_chain_1d,gpt-5.3-codex,Legion
14,build,code_only_build,Type_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp1awiumdv/odeint.cpp:287:58: error: ‘coloring’ was not declared in this scope,osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:299:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:494:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/matrix.hpp:5977:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpo2q0z4i0/odeint.cpp:86:28: error: ‘class Legion::Domain’ has no member named ‘get_rect’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpo2q0z4i0/odeint.cpp:86:40: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Type_Error,"/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/odeint/stepper/base/symplectic_rkn_stepper_base.hpp:269:22: error: no match for call to ‘(momentum_deriv_func_type {aka LegionOscChain}) (coor_out_type&, std::vector<double>&)’",osc_chain_1d,gpt-5.3-codex,Legion
9,build,build,Type_Error,"/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/odeint/stepper/base/symplectic_rkn_stepper_base.hpp:277:26: error: no match for call to ‘(momentum_deriv_func_type {aka LegionOscChain}) (coor_out_type&, std::vector<double>&)’",osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:299:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:494:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/matrix.hpp:5977:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp08bffhim/odeint.cpp:86:28: error: ‘class Legion::Domain’ has no member named ‘get_rect’,osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp08bffhim/odeint.cpp:86:40: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Type_Error,"/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/odeint/stepper/base/symplectic_rkn_stepper_base.hpp:269:22: error: no match for call to ‘(momentum_deriv_func_type {aka LegionOscChain}) (coor_out_type&, std::vector<double>&)’",osc_chain_1d,gpt-5.3-codex,Legion
9,build,code_only_build,Type_Error,"/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/odeint/stepper/base/symplectic_rkn_stepper_base.hpp:277:26: error: no match for call to ‘(momentum_deriv_func_type {aka LegionOscChain}) (coor_out_type&, std::vector<double>&)’",osc_chain_1d,gpt-5.3-codex,Legion
17,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp7y8a7bdg/odeint.cpp:171:27: error: ‘class Legion::PointInRectIterator<1>’ has no member named ‘p’,osc_chain_1d,gpt-5.3-codex,Legion
17,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp7y8a7bdg/odeint.cpp:198:17: error: no match for ‘operator+=’ (operand types are ‘Legion::ArraySyntax::AccessorRefHelper<double, LEGION_READ_WRITE>’ and ‘double’)",osc_chain_1d,gpt-5.3-codex,Legion
17,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmp7y8a7bdg/odeint.cpp:217:17: error: no match for ‘operator+=’ (operand types are ‘Legion::ArraySyntax::AccessorRefHelper<double, LEGION_READ_WRITE>’ and ‘double’)",osc_chain_1d,gpt-5.3-codex,Legion
17,build,code_only_build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpibuup3qi/odeint.cpp:171:27: error: ‘class Legion::PointInRectIterator<1>’ has no member named ‘p’,osc_chain_1d,gpt-5.3-codex,Legion
17,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpibuup3qi/odeint.cpp:198:17: error: no match for ‘operator+=’ (operand types are ‘Legion::ArraySyntax::AccessorRefHelper<double, LEGION_READ_WRITE>’ and ‘double’)",osc_chain_1d,gpt-5.3-codex,Legion
17,build,code_only_build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpibuup3qi/odeint.cpp:217:17: error: no match for ‘operator+=’ (operand types are ‘Legion::ArraySyntax::AccessorRefHelper<double, LEGION_READ_WRITE>’ and ‘double’)",osc_chain_1d,gpt-5.3-codex,Legion
19,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:299:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
19,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:494:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
19,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/matrix.hpp:5977:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
19,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:299:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
19,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:494:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
19,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/matrix.hpp:5977:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:299:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:494:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/matrix.hpp:5977:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Declaration_Or_Function_Call_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:34:35: error: conflicting declaration ‘typedef class std::vector<Legion::Future> state_type’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:272:35: error: invalid initialization of reference of type ‘const Legion::Future&’ from expression of type ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’}",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:276:28: error: cannot convert ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} to ‘Legion::Future’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:278:21: error: ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘class std::shared_ptr<std::vector<double> >’} has no member named ‘exists’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:278:50: error: cannot convert ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} to ‘Legion::Future’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:279:64: error: no match for ‘operator=’ (operand types are ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} and ‘Legion::Future’)",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:284:49: error: invalid initialization of reference of type ‘const Legion::Future&’ from expression of type ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’}",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:285:50: error: invalid initialization of reference of type ‘const Legion::Future&’ from expression of type ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’}",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:288:28: error: cannot convert ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} to ‘Legion::Future’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:291:21: error: ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘class std::shared_ptr<std::vector<double> >’} has no member named ‘exists’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:291:50: error: cannot convert ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} to ‘Legion::Future’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:292:64: error: no match for ‘operator=’ (operand types are ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} and ‘Legion::Future’)",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:297:49: error: invalid initialization of reference of type ‘const Legion::Future&’ from expression of type ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’}",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:300:28: error: cannot convert ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} to ‘Legion::Future’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:302:25: error: ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘class std::shared_ptr<std::vector<double> >’} has no member named ‘exists’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:302:54: error: cannot convert ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} to ‘Legion::Future’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Type_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:303:68: error: no match for ‘operator=’ (operand types are ‘__gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘std::shared_ptr<std::vector<double> >’} and ‘Legion::Future’)",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:310:17: error: ‘class std::shared_ptr<std::vector<double> >’ has no member named ‘get_result’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:310:32: error: expected primary-expression before ‘>’ token,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:310:34: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:333:54: error: expected primary-expression before ‘>’ token,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:333:56: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:334:54: error: expected primary-expression before ‘>’ token,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:334:56: error: expected primary-expression before ‘)’ token,osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:333:39: error: ‘const __gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘const class std::shared_ptr<std::vector<double> >’} has no member named ‘get_result’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,build,Syntax_Error,"/Users/robsonlab/scratch/hpx_to_legion_repo/osc_chain_1d/scratch/gpt-5.3-codex/tmpihapj6d9/system.hpp:334:39: error: ‘const __gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<std::vector<double> > >, std::shared_ptr<std::vector<double> > >::value_type’ {aka ‘const class std::shared_ptr<std::vector<double> >’} has no member named ‘get_result’",osc_chain_1d,gpt-5.3-codex,Legion
8,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:299:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
8,build,code_only_build,Boost_Error,/Users/robsonlab/Teetly/hpx/boost_1_64_0/install/include/boost/numeric/ublas/storage.hpp:494:33: error: ‘make_array’ is not a member of ‘boost::serialization’,osc_chain_1d,gpt-5.3-codex,Legion
